game,game_season,game_year,game_location,country_name,country_code,continent,language,religion,landmass,population,gdp,flag_nr_colors,flag_mainhue,flag_topleft_color,flag_botright_color,gold,silver,bronze
atlanta-1996,Summer,1996,United States,Indonesia,IDN,1904,Other,Muslim,Oceania,203204352,227369679374.973,2,red,red,white,1,1,2
atlanta-1996,Summer,1996,United States,Ireland,IRL,70,English,Christian,Europe,3638507,75790786290.3226,3,white,green,orange,3,0,1
atlanta-1996,Summer,1996,United States,Islamic Republic of Iran,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
atlanta-1996,Summer,1996,United States,Israel,ISR,21,Other,Other,NA,5499554,114505860826.519,2,white,blue,blue,0,0,1
atlanta-1996,Summer,1996,United States,Italy,ITA,301,Other,Christian,Europe,57162098,1312426527795.21,3,white,green,red,13,10,12
atlanta-1996,Summer,1996,United States,Jamaica,JAM,11,English,Christian,N.America,2524471,7393891920.80358,3,green,gold,gold,1,3,2
atlanta-1996,Summer,1996,United States,Japan,JPN,372,Other,Other,NA,125975305,4923391533851.63,2,white,white,white,3,6,5
atlanta-1996,Summer,1996,United States,Kazakhstan,KAZ,NA,NA,NA,NA,16416036,21035357936.8796,NA,NA,NA,NA,3,4,4
atlanta-1996,Summer,1996,United States,Kenya,KEN,583,Other,Other,Asia,27344212,12045865396.1323,4,red,black,green,1,4,3
atlanta-1996,Summer,1996,United States,Latvia,LVA,NA,NA,NA,NA,2457910,5975248851.45482,NA,NA,NA,NA,0,1,0
atlanta-1996,Summer,1996,United States,Lithuania,LTU,NA,NA,NA,NA,3599721,8382519637.46224,NA,NA,NA,NA,0,0,1
atlanta-1996,Summer,1996,United States,Malaysia,MYS,333,Other,Muslim,NA,20850085,100855393910.486,4,red,blue,white,0,1,1
atlanta-1996,Summer,1996,United States,Mexico,MEX,1973,Spanish,Christian,N.America,92452701,432157945024.428,4,green,green,red,0,0,1
atlanta-1996,Summer,1996,United States,Mongolia,MNG,1566,Other,Other,NA,2363470,1345719472.35883,3,red,red,red,0,0,1
atlanta-1996,Summer,1996,United States,Morocco,MAR,447,Arabic,Muslim,Asia,26808109,43161571527.6353,2,red,red,red,0,0,2
atlanta-1996,Summer,1996,United States,Mozambique,MOZ,783,Other,Other,Asia,16492483,4030146134.5706,5,gold,green,gold,0,0,1
atlanta-1996,Summer,1996,United States,Namibia,NAM,NA,NA,NA,NA,1646107,3989163196.56767,NA,NA,NA,NA,0,2,0
atlanta-1996,Summer,1996,United States,Netherlands,NLD,41,Other,Christian,Europe,15640031,450490196078.431,3,red,red,blue,4,5,10
atlanta-1996,Summer,1996,United States,New Zealand,NZL,NA,NA,NA,NA,3729383,70140835299.0148,NA,NA,NA,NA,3,2,1
atlanta-1996,Summer,1996,United States,Nigeria,NGA,925,Other,Muslim,Asia,113754782,185730236700,2,green,green,green,2,1,3
atlanta-1996,Summer,1996,United States,Norway,NOR,324,Other,Christian,Europe,4381137,163520109150.671,3,red,red,red,2,2,3
atlanta-1996,Summer,1996,United States,Philippines,PHL,300,Other,Christian,Oceania,72190237,94648084429.0341,4,blue,blue,red,0,1,0
atlanta-1996,Summer,1996,United States,Poland,POL,313,Other,Other,Europe,38359165,160193242090.427,2,white,white,red,7,5,5
atlanta-1996,Summer,1996,United States,Portugal,PRT,92,Other,Christian,Europe,10067655,122630089680.27,5,red,green,red,1,0,1
atlanta-1996,Summer,1996,United States,Puerto Rico,PRI,NA,NA,NA,NA,3719954,45340835000,NA,NA,NA,NA,0,0,1
atlanta-1996,Summer,1996,United States,Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,5
atlanta-1996,Summer,1996,United States,Republic of Moldova,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
atlanta-1996,Summer,1996,United States,Romania,ROU,237,Other,Other,Europe,22541912,36937074278.3004,7,red,blue,red,4,7,8
atlanta-1996,Summer,1996,United States,Russian Federation,RUS,NA,NA,NA,NA,NA,391724890744.498,NA,NA,NA,NA,26,21,16
atlanta-1996,Summer,1996,United States,Serbia and Montenegro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2
atlanta-1996,Summer,1996,United States,Slovakia,NA,NA,NA,NA,NA,5362429,NA,NA,NA,NA,NA,1,1,1
atlanta-1996,Summer,1996,United States,Slovenia,SVN,NA,NA,NA,NA,1986792,21507232648.7252,NA,NA,NA,NA,0,2,0
atlanta-1996,Summer,1996,United States,South Africa,ZAF,NA,NA,NA,NA,45123022,163234925380.563,NA,NA,NA,NA,3,1,1
atlanta-1996,Summer,1996,United States,Spain,ESP,505,Spanish,Christian,Europe,40237375,642588992512.807,2,red,red,red,5,6,6
atlanta-1996,Summer,1996,United States,Sweden,SWE,450,Other,Christian,Europe,8840329,291743811512.079,2,blue,blue,blue,2,4,2
atlanta-1996,Summer,1996,United States,Switzerland,CHE,41,German,Christian,Europe,7071884,340103959546.926,2,red,red,red,4,3,0
atlanta-1996,Summer,1996,United States,Syrian Arab Republic,SYR,NA,NA,NA,NA,NA,13789560878.2435,NA,NA,NA,NA,1,0,0
atlanta-1996,Summer,1996,United States,Thailand,THA,514,Other,Other,NA,59920058,183035237429.281,3,red,red,red,1,0,1
atlanta-1996,Summer,1996,United States,Tonga,TON,1,Other,Christian,Oceania,100294,222100576.345483,2,red,white,red,0,1,0
atlanta-1996,Summer,1996,United States,Trinidad and Tobago,TTO,NA,NA,NA,NA,1300937,5759537726.26601,NA,NA,NA,NA,0,0,2
atlanta-1996,Summer,1996,United States,Tunisia,TUN,164,Arabic,Muslim,Asia,9294433,19587161806.7655,2,red,red,red,0,0,1
atlanta-1996,Summer,1996,United States,Turkey,NA,781,Other,Muslim,NA,61951134,NA,2,red,red,red,4,1,1
atlanta-1996,Summer,1996,United States,Uganda,UGA,236,Other,Other,Asia,21231553,6044585326.938,5,gold,black,red,0,0,1
atlanta-1996,Summer,1996,United States,Ukraine,UKR,NA,NA,NA,NA,51226110,44558831005.0621,NA,NA,NA,NA,9,2,12
atlanta-1996,Summer,1996,United States,United Kingdom,GBR,NA,NA,NA,NA,58298563,1419645865834.63,NA,NA,NA,NA,1,8,6
atlanta-1996,Summer,1996,United States,United States,USA,NA,NA,NA,NA,270860696,8073122000000,NA,NA,NA,NA,44,32,25
atlanta-1996,Summer,1996,United States,Uzbekistan,UZB,NA,NA,NA,NA,23351981,13948892215.5689,NA,NA,NA,NA,0,1,1
atlanta-1996,Summer,1996,United States,Zambia,ZMB,753,Other,Other,Asia,9004058,3597220962.00017,4,green,green,brown,0,1,0
nagano-1998,Winter,1998,Japan,Australia,AUS,7690,English,Christian,Oceania,18701707,399674421759.479,3,blue,white,blue,0,0,1
nagano-1998,Winter,1998,Japan,Austria,AUT,84,German,Christian,Europe,7978465,218259904401.956,2,red,red,red,3,5,9
nagano-1998,Winter,1998,Japan,Belarus,BLR,NA,NA,NA,NA,10080580,15221352698.8944,NA,NA,NA,NA,0,0,2
nagano-1998,Winter,1998,Japan,Belgium,BEL,31,Other,Christian,Europe,10203186,258528339631.029,3,gold,black,red,0,0,1
nagano-1998,Winter,1998,Japan,Bulgaria,BGR,111,Other,Other,Europe,8138192,15031055046.7575,5,red,white,red,1,0,0
nagano-1998,Winter,1998,Japan,Canada,CAN,9976,English,Christian,N.America,30329968,634000000000,2,red,red,red,6,5,4
nagano-1998,Winter,1998,Japan,China,CHN,9561,Chinese,Other,NA,1250847121,1029060747620.65,2,red,red,red,0,6,2
nagano-1998,Winter,1998,Japan,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
nagano-1998,Winter,1998,Japan,Denmark,DNK,43,Other,Christian,Europe,5304264,176991934992.837,2,red,red,red,0,1,0
nagano-1998,Winter,1998,Japan,Finland,FIN,337,Other,Christian,Europe,5153548,134038718291.055,2,white,white,white,2,4,6
nagano-1998,Winter,1998,Japan,France,FRA,547,French,Christian,Europe,58778817,1503108739159.44,3,white,blue,red,2,1,5
nagano-1998,Winter,1998,Japan,Germany,DEU,NA,NA,NA,NA,82011933,2238990774702.68,NA,NA,NA,NA,12,9,8
nagano-1998,Winter,1998,Japan,Italy,ITA,301,Other,Christian,Europe,57215190,1270052525928.4,3,white,green,red,2,6,2
nagano-1998,Winter,1998,Japan,Japan,JPN,372,Other,Other,NA,126549181,4098362709531.24,2,white,white,white,5,1,4
nagano-1998,Winter,1998,Japan,Kazakhstan,KAZ,NA,NA,NA,NA,15647789,22135245507.3656,NA,NA,NA,NA,0,0,2
nagano-1998,Winter,1998,Japan,Netherlands,NLD,41,Other,Christian,Europe,15827109,438008220395.468,3,red,red,blue,5,4,2
nagano-1998,Winter,1998,Japan,Norway,NOR,324,Other,Christian,Europe,4431307,154230295158.447,3,red,red,red,10,10,5
nagano-1998,Winter,1998,Japan,Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2
nagano-1998,Winter,1998,Japan,Russian Federation,RUS,NA,NA,NA,NA,NA,270955486862.442,NA,NA,NA,NA,9,6,3
nagano-1998,Winter,1998,Japan,Sweden,SWE,450,Other,Christian,Europe,8850606,270809066780.714,2,blue,blue,blue,0,2,1
nagano-1998,Winter,1998,Japan,Switzerland,CHE,41,German,Christian,Europe,7110294,303459014346.806,2,red,red,red,2,2,3
nagano-1998,Winter,1998,Japan,Ukraine,UKR,NA,NA,NA,NA,50379728,41882523345.1804,NA,NA,NA,NA,0,1,0
nagano-1998,Winter,1998,Japan,United Kingdom,GBR,NA,NA,NA,NA,58626822,1653694932096.72,NA,NA,NA,NA,0,0,1
nagano-1998,Winter,1998,Japan,United States,USA,NA,NA,NA,NA,276119323,9062817000000,NA,NA,NA,NA,6,3,4
sydney-2000,Summer,2000,Australia,Algeria,DZA,2388,Arabic,Muslim,Asia,30903895,54790398570.3282,3,green,green,white,1,1,3
sydney-2000,Summer,2000,Australia,Argentina,ARG,2777,Spanish,Christian,S.America,37213985,284203750000,2,blue,blue,blue,0,2,2
sydney-2000,Summer,2000,Australia,Armenia,ARM,NA,NA,NA,NA,3125630,1911563668.85006,NA,NA,NA,NA,0,0,1
sydney-2000,Summer,2000,Australia,Australia,AUS,7690,English,Christian,Oceania,19132473,416167815092.908,3,blue,white,blue,16,25,17
sydney-2000,Summer,2000,Australia,Austria,AUT,84,German,Christian,Europe,8012929,197289625479.906,2,red,red,red,2,1,0
sydney-2000,Summer,2000,Australia,Azerbaijan,AZE,NA,NA,NA,NA,8174783,5272615722.96892,NA,NA,NA,NA,2,0,1
sydney-2000,Summer,2000,Australia,Bahamas,NA,19,English,Christian,N.America,323846,NA,3,blue,blue,blue,2,0,1
sydney-2000,Summer,2000,Australia,Barbados,BRB,0,English,Christian,N.America,262069,3059500000,3,blue,blue,blue,0,0,1
sydney-2000,Summer,2000,Australia,Belarus,BLR,NA,NA,NA,NA,9991311,12736780455.1539,NA,NA,NA,NA,3,3,11
sydney-2000,Summer,2000,Australia,Belgium,BEL,31,Other,Christian,Europe,10251719,236792460312.471,3,gold,black,red,0,2,3
sydney-2000,Summer,2000,Australia,Brazil,BRA,8512,Other,Christian,S.America,174018276,655448231983.527,4,green,green,green,0,6,6
sydney-2000,Summer,2000,Australia,Bulgaria,BGR,111,Other,Other,Europe,8000519,13245990274.4581,5,red,white,red,5,6,2
sydney-2000,Summer,2000,Australia,Cameroon,CMR,474,French,Christian,Asia,14912633,10566579294.5159,3,gold,green,gold,1,0,0
sydney-2000,Summer,2000,Australia,Canada,CAN,9976,English,Christian,N.America,30891800,744773415931.587,2,red,red,red,3,3,8
sydney-2000,Summer,2000,Australia,Chile,CHL,757,Spanish,Christian,S.America,15503637,78339750721.7352,3,red,blue,red,0,0,1
sydney-2000,Summer,2000,Australia,China,CHN,9561,Chinese,Other,NA,1269581164,1211331651866.09,2,red,red,red,28,16,14
sydney-2000,Summer,2000,Australia,Chinese Taipei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4
sydney-2000,Summer,2000,Australia,Colombia,COL,1139,Spanish,Christian,S.America,39089939,99875074951.0278,3,gold,gold,red,1,0,0
sydney-2000,Summer,2000,Australia,Costa Rica,CRI,NA,NA,NA,NA,3937737,15013629658.6521,NA,NA,NA,NA,0,0,2
sydney-2000,Summer,2000,Australia,Croatia,HRV,NA,NA,NA,NA,4326105,22128414548.5444,NA,NA,NA,NA,1,0,1
sydney-2000,Summer,2000,Australia,Cuba,CUB,115,Spanish,Other,N.America,11109111,30565400000,3,blue,blue,blue,11,11,7
sydney-2000,Summer,2000,Australia,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3
sydney-2000,Summer,2000,Australia,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3
sydney-2000,Summer,2000,Australia,Denmark,DNK,43,Other,Christian,Europe,5339660,164158739097.623,2,red,red,red,2,3,1
sydney-2000,Summer,2000,Australia,Estonia,EST,NA,NA,NA,NA,1397001,5686579747.53524,NA,NA,NA,NA,1,0,2
sydney-2000,Summer,2000,Australia,Ethiopia,ETH,1222,Other,Christian,Asia,67411495,8242349617.8638,3,green,green,red,4,1,3
sydney-2000,Summer,2000,Australia,Finland,FIN,337,Other,Christian,Europe,5176198,126019543413.334,2,white,white,white,2,1,1
sydney-2000,Summer,2000,Australia,France,FRA,547,French,Christian,Europe,59483716,1365639660792.16,3,white,blue,red,13,14,11
sydney-2000,Summer,2000,Australia,Georgia,GEO,NA,NA,NA,NA,4328363,3057475335.18846,NA,NA,NA,NA,0,0,6
sydney-2000,Summer,2000,Australia,Germany,DEU,NA,NA,NA,NA,81797255,1947981991011.77,NA,NA,NA,NA,13,17,26
sydney-2000,Summer,2000,Australia,Greece,GRC,132,Other,Christian,Europe,10782638,130457756628.436,2,blue,blue,blue,4,6,3
sydney-2000,Summer,2000,Australia,Hungary,HUN,93,Other,Other,Europe,10190596,47218405892.4258,3,red,red,green,8,6,3
sydney-2000,Summer,2000,Australia,Iceland,ISL,103,Other,Christian,Europe,281294,9025660361.75842,3,blue,blue,blue,0,0,1
sydney-2000,Summer,2000,Australia,India,IND,3268,Other,Other,NA,1057922728,468395521654.458,4,orange,orange,green,0,0,1
sydney-2000,Summer,2000,Australia,Indonesia,IDN,1904,Other,Muslim,Oceania,216077791,165021012077.81,2,red,red,white,1,3,2
sydney-2000,Summer,2000,Australia,Ireland,IRL,70,English,Christian,Europe,3802590,100207610429.909,3,white,green,orange,0,1,0
sydney-2000,Summer,2000,Australia,Islamic Republic of Iran,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1
sydney-2000,Summer,2000,Australia,Israel,ISR,21,Other,Other,NA,6111195,136035771711.672,2,white,blue,blue,0,0,1
sydney-2000,Summer,2000,Australia,Italy,ITA,301,Other,Christian,Europe,57272200,1146676894209.73,3,white,green,red,13,8,13
sydney-2000,Summer,2000,Australia,Jamaica,JAM,11,English,Christian,N.America,2607828,9005064474.93003,3,green,gold,gold,0,6,3
sydney-2000,Summer,2000,Australia,Japan,JPN,372,Other,Other,NA,127027796,4968359075956.59,2,white,white,white,5,8,5
sydney-2000,Summer,2000,Australia,Kazakhstan,KAZ,NA,NA,NA,NA,15501107,18291990662.0356,NA,NA,NA,NA,3,4,0
sydney-2000,Summer,2000,Australia,Kenya,KEN,583,Other,Other,Asia,30642894,12705350097.8044,4,red,black,green,2,3,2
sydney-2000,Summer,2000,Australia,Kuwait,KWT,18,Arabic,Muslim,NA,1954713,37718743480.0751,4,green,green,red,0,0,1
sydney-2000,Summer,2000,Australia,Kyrgyzstan,NA,NA,NA,NA,NA,5025151,NA,NA,NA,NA,NA,0,0,1
sydney-2000,Summer,2000,Australia,Latvia,LVA,NA,NA,NA,NA,2368321,7958852838.93395,NA,NA,NA,NA,1,1,1
sydney-2000,Summer,2000,Australia,Lithuania,LTU,NA,NA,NA,NA,3500410,11524776866.6379,NA,NA,NA,NA,2,0,3
sydney-2000,Summer,2000,Australia,Mexico,MEX,1973,Spanish,Christian,N.America,98625554,742061329643.37,4,green,green,red,1,2,3
sydney-2000,Summer,2000,Australia,Morocco,MAR,447,Arabic,Muslim,Asia,28423439,43017455401.8445,2,red,red,red,0,1,4
sydney-2000,Summer,2000,Australia,Mozambique,MOZ,783,Other,Other,Asia,18129652,5930685214.61595,5,gold,green,gold,1,0,0
sydney-2000,Summer,2000,Australia,Netherlands,NLD,41,Other,Christian,Europe,16058758,417479337444.707,3,red,red,blue,12,9,4
sydney-2000,Summer,2000,Australia,New Zealand,NZL,NA,NA,NA,NA,3857576,52623281956.7031,NA,NA,NA,NA,1,0,3
sydney-2000,Summer,2000,Australia,Nigeria,NGA,925,Other,Muslim,Asia,126382491,69171451627.2465,2,green,green,green,1,2,0
sydney-2000,Summer,2000,Australia,North Macedonia,MKD,NA,NA,NA,NA,2057255,3772859034.20508,NA,NA,NA,NA,0,0,1
sydney-2000,Summer,2000,Australia,Norway,NOR,324,Other,Christian,Europe,4490866,171457201935.968,3,red,red,red,4,3,3
sydney-2000,Summer,2000,Australia,Poland,POL,313,Other,Other,Europe,38258076,172220451786.957,2,white,white,red,6,5,3
sydney-2000,Summer,2000,Australia,Portugal,PRT,92,Other,Christian,Europe,10283196,118605192877.388,5,red,green,red,0,0,2
sydney-2000,Summer,2000,Australia,Qatar,QAT,11,Arabic,Muslim,NA,644993,17759890109.8901,2,brown,white,brown,0,0,1
sydney-2000,Summer,2000,Australia,Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10,10
sydney-2000,Summer,2000,Australia,Republic of Moldova,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
sydney-2000,Summer,2000,Australia,Romania,ROU,237,Other,Other,Europe,22046264,37253739511.1273,7,red,blue,red,11,6,9
sydney-2000,Summer,2000,Australia,Russian Federation,RUS,NA,NA,NA,NA,NA,259710142196.943,NA,NA,NA,NA,32,28,29
sydney-2000,Summer,2000,Australia,Saudi Arabia,SAU,NA,NA,NA,NA,16177733,189514933333.333,NA,NA,NA,NA,0,1,1
sydney-2000,Summer,2000,Australia,Serbia and Montenegro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
sydney-2000,Summer,2000,Australia,Slovakia,NA,NA,NA,NA,NA,5380001,NA,NA,NA,NA,NA,1,3,1
sydney-2000,Summer,2000,Australia,Slovenia,SVN,NA,NA,NA,NA,1986818,20289627636.6767,NA,NA,NA,NA,2,0,0
sydney-2000,Summer,2000,Australia,South Africa,ZAF,NA,NA,NA,NA,47159714,151752757215.309,NA,NA,NA,NA,0,2,3
sydney-2000,Summer,2000,Australia,Spain,ESP,505,Spanish,Christian,Europe,41019773,598363313494.903,2,red,red,red,3,3,5
sydney-2000,Summer,2000,Australia,Sri Lanka,LKA,NA,NA,NA,NA,19293057,16330814179.9766,NA,NA,NA,NA,0,1,0
sydney-2000,Summer,2000,Australia,Sweden,SWE,450,Other,Christian,Europe,8872100,262835454366.855,2,blue,blue,blue,4,5,3
sydney-2000,Summer,2000,Australia,Switzerland,CHE,41,German,Christian,Europe,7184003,279216033870.204,2,red,red,red,1,6,2
sydney-2000,Summer,2000,Australia,Thailand,THA,514,Other,Other,NA,63007813,126392224253.794,3,red,red,red,1,0,2
sydney-2000,Summer,2000,Australia,Trinidad and Tobago,TTO,NA,NA,NA,NA,1319781,8154338232.95978,NA,NA,NA,NA,0,1,1
sydney-2000,Summer,2000,Australia,Turkey,NA,781,Other,Muslim,NA,65425958,NA,2,red,red,red,3,0,2
sydney-2000,Summer,2000,Australia,Ukraine,UKR,NA,NA,NA,NA,49556655,32375083934.8241,NA,NA,NA,NA,3,10,10
sydney-2000,Summer,2000,Australia,United Kingdom,GBR,NA,NA,NA,NA,59057336,1665534876683.31,NA,NA,NA,NA,11,10,7
sydney-2000,Summer,2000,Australia,United States,USA,NA,NA,NA,NA,281484127,10250952000000,NA,NA,NA,NA,36,24,31
sydney-2000,Summer,2000,Australia,Uruguay,URY,178,Spanish,Christian,S.America,3266211,22823270892.1094,3,white,white,white,0,1,0
sydney-2000,Summer,2000,Australia,Uzbekistan,UZB,NA,NA,NA,NA,24787051,13760513969.314,NA,NA,NA,NA,1,1,2
sydney-2000,Summer,2000,Australia,Vietnam,NA,333,Other,Other,NA,77154015,NA,2,red,red,red,0,1,0
salt-lake-city-2002,Winter,2002,United States,Australia,AUS,7690,English,Christian,Oceania,19595357,395788696012.059,3,blue,white,blue,2,0,0
salt-lake-city-2002,Winter,2002,United States,Austria,AUT,84,German,Christian,Europe,8081638,214394866675.24,2,red,red,red,3,4,10
salt-lake-city-2002,Winter,2002,United States,Belarus,BLR,NA,NA,NA,NA,9873451,14594900944.7658,NA,NA,NA,NA,0,0,1
salt-lake-city-2002,Winter,2002,United States,Bulgaria,BGR,111,Other,Other,Europe,7861949,16403043849.8297,5,red,white,red,0,1,2
salt-lake-city-2002,Winter,2002,United States,Canada,CAN,9976,English,Christian,N.America,31535580,760649334098.005,2,red,red,red,7,3,7
salt-lake-city-2002,Winter,2002,United States,China,CHN,9561,Chinese,Other,NA,1286866839,1470557654799.95,2,red,red,red,2,2,4
salt-lake-city-2002,Winter,2002,United States,Croatia,HRV,NA,NA,NA,NA,4305783,26757989560.5798,NA,NA,NA,NA,3,1,0
salt-lake-city-2002,Winter,2002,United States,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0
salt-lake-city-2002,Winter,2002,United States,Estonia,EST,NA,NA,NA,NA,1379438,7367975887.72723,NA,NA,NA,NA,1,1,1
salt-lake-city-2002,Winter,2002,United States,Finland,FIN,337,Other,Christian,Europe,5200549,140404460203.138,2,white,white,white,4,2,1
salt-lake-city-2002,Winter,2002,United States,France,FRA,547,French,Christian,Europe,60327247,1501409382971.38,3,white,blue,red,4,5,2
salt-lake-city-2002,Winter,2002,United States,Germany,DEU,NA,NA,NA,NA,82068328,2078484517474.51,NA,NA,NA,NA,12,16,8
salt-lake-city-2002,Winter,2002,United States,Italy,ITA,301,Other,Christian,Europe,57420635,1276769338449.3,3,white,green,red,4,4,5
salt-lake-city-2002,Winter,2002,United States,Japan,JPN,372,Other,Other,NA,127484599,4182846045873.61,2,white,white,white,0,1,1
salt-lake-city-2002,Winter,2002,United States,Netherlands,NLD,41,Other,Christian,Europe,16288060,473861980070.981,3,red,red,blue,3,5,0
salt-lake-city-2002,Winter,2002,United States,Norway,NOR,324,Other,Christian,Europe,4538014,195914852576.467,3,red,red,red,12,5,7
salt-lake-city-2002,Winter,2002,United States,Poland,POL,313,Other,Other,Europe,38229406,199070448694.9,2,white,white,red,0,1,1
salt-lake-city-2002,Winter,2002,United States,Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0
salt-lake-city-2002,Winter,2002,United States,Russian Federation,RUS,NA,NA,NA,NA,NA,345470494417.863,NA,NA,NA,NA,5,4,4
salt-lake-city-2002,Winter,2002,United States,Slovenia,SVN,NA,NA,NA,NA,1991573,23489890274.3142,NA,NA,NA,NA,0,0,1
salt-lake-city-2002,Winter,2002,United States,Sweden,SWE,450,Other,Christian,Europe,8925044,266849061835.659,2,blue,blue,blue,0,2,5
salt-lake-city-2002,Winter,2002,United States,Switzerland,CHE,41,German,Christian,Europe,7278744,309301422430.386,2,red,red,red,3,2,6
salt-lake-city-2002,Winter,2002,United States,United Kingdom,GBR,NA,NA,NA,NA,59540763,1785729916067.15,NA,NA,NA,NA,1,0,1
salt-lake-city-2002,Winter,2002,United States,United States,USA,NA,NA,NA,NA,287084336,10929108000000,NA,NA,NA,NA,10,13,11
athens-2004,Summer,2004,Greece,Argentina,ARG,2777,Spanish,Christian,S.America,38815915,164657930452.787,2,blue,blue,blue,2,0,4
athens-2004,Summer,2004,Greece,Australia,AUS,7690,English,Christian,Oceania,20046680,614659980082.515,3,blue,white,blue,17,16,17
athens-2004,Summer,2004,Greece,Austria,AUT,84,German,Christian,Europe,8173494,301457562038.541,2,red,red,red,2,4,1
athens-2004,Summer,2004,Greece,Azerbaijan,AZE,NA,NA,NA,NA,8489875,8680405740.94125,NA,NA,NA,NA,1,0,4
athens-2004,Summer,2004,Greece,Bahamas,NA,19,English,Christian,N.America,339794,NA,3,blue,blue,blue,1,0,1
athens-2004,Summer,2004,Greece,Belarus,BLR,NA,NA,NA,NA,9735090,23141566292.9462,NA,NA,NA,NA,2,5,6
athens-2004,Summer,2004,Greece,Belgium,BEL,31,Other,Christian,Europe,10421298,369214712443.206,3,gold,black,red,1,0,2
athens-2004,Summer,2004,Greece,Brazil,BRA,8512,Other,Christian,S.America,182675143,669289424806.307,4,green,green,green,5,2,3
athens-2004,Summer,2004,Greece,Bulgaria,BGR,111,Other,Other,Europe,7749431,26157743368.8716,5,red,white,red,2,1,9
athens-2004,Summer,2004,Greece,Cameroon,CMR,474,French,Christian,Asia,16610487,18826214125.2317,3,gold,green,gold,1,0,0
athens-2004,Summer,2004,Greece,Canada,CAN,9976,English,Christian,N.America,32132680,1026690238278.25,2,red,red,red,3,6,3
athens-2004,Summer,2004,Greece,Chile,CHL,757,Spanish,Christian,S.America,16187322,99075985773.176,3,red,blue,red,2,0,1
athens-2004,Summer,2004,Greece,China,CHN,9561,Chinese,Other,NA,1302100319,1955346768721.39,2,red,red,red,32,17,14
athens-2004,Summer,2004,Greece,Chinese Taipei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1
athens-2004,Summer,2004,Greece,Colombia,COL,1139,Spanish,Christian,S.America,41543177,117092416666.245,3,gold,gold,red,0,0,2
athens-2004,Summer,2004,Greece,Croatia,HRV,NA,NA,NA,NA,4310054,41855195584.6518,NA,NA,NA,NA,1,2,2
athens-2004,Summer,2004,Greece,Cuba,CUB,115,Spanish,Other,N.America,11238755,38203000000,3,blue,blue,blue,9,7,11
athens-2004,Summer,2004,Greece,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5
athens-2004,Summer,2004,Greece,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1
athens-2004,Summer,2004,Greece,Denmark,DNK,43,Other,Christian,Europe,5404594,251373002954.382,2,red,red,red,2,1,5
athens-2004,Summer,2004,Greece,Dominican Republic,DOM,NA,NA,NA,NA,9104889,22322387382.494,NA,NA,NA,NA,1,0,0
athens-2004,Summer,2004,Greece,Egypt,NA,1001,Arabic,Muslim,Asia,79477439,NA,4,black,red,black,1,1,3
athens-2004,Summer,2004,Greece,Eritrea,ERI,NA,NA,NA,NA,2598288,1109054005.43971,NA,NA,NA,NA,0,0,1
athens-2004,Summer,2004,Greece,Estonia,EST,NA,NA,NA,NA,1362682,12145911801.2422,NA,NA,NA,NA,0,1,2
athens-2004,Summer,2004,Greece,Ethiopia,ETH,1222,Other,Christian,Asia,76077212,10131187261.4421,3,green,green,red,2,3,2
athens-2004,Summer,2004,Greece,Finland,FIN,337,Other,Christian,Europe,5228144,197479443979.151,2,white,white,white,0,2,0
athens-2004,Summer,2004,Greece,France,FRA,547,French,Christian,Europe,61175243,2119633181634.37,3,white,blue,red,11,9,13
athens-2004,Summer,2004,Greece,Georgia,GEO,NA,NA,NA,NA,4056076,5125365191.98664,NA,NA,NA,NA,2,2,0
athens-2004,Summer,2004,Greece,Germany,DEU,NA,NA,NA,NA,82092706,2814353869359.08,NA,NA,NA,NA,13,16,20
athens-2004,Summer,2004,Greece,Greece,GRC,132,Other,Christian,Europe,10947370,240963562236.127,2,blue,blue,blue,6,6,4
athens-2004,Summer,2004,Greece,"Hong Kong, China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
